小韻號,韻部原貌,最簡描述,反切覈校前,反切,字頭覈校前,字頭,釋義,釋義補充,圖片id
2653,換,清合寒去,七亂,,竄,,逃也誅也放也藏也匿也從鼠在穴中七亂切五,,去33右
2653,換,清合寒去,七亂,,鑹,,小矟,,去33右
2653,換,清合寒去,七亂,,爨,,炊爨又姓華陽國志云昌寧大姓有爨習蜀志云建寧大姓蜀錄有交州刺史爨深,,去33右
2653,換,清合寒去,七亂,,殩,,殩孝秦人云饋喪家食,,去33右
2653,換,清合寒去,七亂,,𥎞,䂎,鋋也本音鑽俗爲槍䂎字,,去33右
2654,換,疑合寒去,五換,,玩,,弄也五換切五,,去33右
2654,換,疑合寒去,五換,,貦,,說文上同,弄也五換切五,去33右
2654,換,疑合寒去,五換,,翫,,習也,,去33右
2654,換,疑合寒去,五換,,妧,,好皃,,去33右
2654,換,疑合寒去,五換,,忨,,忨貪,,去33右
2655,換,定合寒去,徒玩,,段,,分段也又姓出武威本自鄭共叔段之後風俗通云段干木之後段氏有出遼西者本鮮卑檀石槐之後晉將段匹磾徒玩切三,,去33右
2655,換,定合寒去,徒玩,,毈,,毈壞,,去33右
2655,換,定合寒去,徒玩,,椴,,木名,,去33右
2656,換,來合寒去,郎段,,亂,,理也又兵寇也不理也俗作乱郎段切四,,去33右
2656,換,來合寒去,郎段,,灓,,絕水渡也亦作亂,,去33右
2656,換,來合寒去,郎段,,𢿢,,煩也,,去33右
2656,換,來合寒去,郎段,,𤔔,,理也,,去33右
2657,換,端合寒去,丁貫,,鍛,,打鐵丁貫切六,,去33右
2657,換,端合寒去,丁貫,,腶,,籤脯,,去33右
2657,換,端合寒去,丁貫,,碫,,礪石,,去33右
2657,換,端合寒去,丁貫,,斷,,決斷俗作𣂾断,,去33右
2657,換,端合寒去,丁貫,,瑖,,石之似玉,,去33右
2657,換,端合寒去,丁貫,,踹,,足踹,,去33右
2658,換,透合寒去,通貫,,彖,,易有彖象通貫切四,,去33左
2658,換,透合寒去,通貫,,褖,,后衣,,去33左
2658,換,透合寒去,通貫,,貒,,野豚,,去33左
2658,換,透合寒去,通貫,,湪,,水名,,去33左
2659,換,曉合寒去,火貫,,喚,,呼也火貫切八,,去33左
2659,換,曉合寒去,火貫,,嚾,,上同,呼也火貫切八,去33左
2659,換,曉合寒去,火貫,,𡅽,,上同出說文,呼也火貫切八,去33左
2659,換,曉合寒去,火貫,,煥,,火光,,去33左
2659,換,曉合寒去,火貫,,奐,,文彩明皃又姓,,去33左
2659,換,曉合寒去,火貫,,渙,,水散又音翽,,去33左
2659,換,曉合寒去,火貫,,𥈉,,國在流沙東,,去33左
2659,換,曉合寒去,火貫,,喛,,恚也又虛元切,,去33左
2660,換,心合寒去,蘇貫,,筭,,計也數也說文曰筭長六寸計歷數者也又有九章術漢許商杜忠吳陳熾魏王粲並善之世本曰黃帝時隷首作數蘇貫切四,,去33左
2660,換,心合寒去,蘇貫,,蒜,,葷菜也張騫使西域得大蒜胡荽,,去33左
2660,換,心合寒去,蘇貫,,笇,,竹器,,去33左
2660,換,心合寒去,蘇貫,,祘,,明也,,去33左
2661,換,明寒去,莫半,,縵,,說文曰繒無文也漢律曰賜衣者縵表白裏莫半切十,,去33左
2661,換,明寒去,莫半,,幔,,帷幔,,去33左
2661,換,明寒去,莫半,,漫,,大水,,去33左
2661,換,明寒去,莫半,,𢿜,𣁜,𣁗𣁜,,去33左
2661,換,明寒去,莫半,,𦔔,,不蒔之田也,,去33左
2661,換,明寒去,莫半,,獌,,狼屬又音萬,,去33左
2661,換,明寒去,莫半,,䝢,,上同,狼屬又音萬,去33左
2661,換,明寒去,莫半,,墁,,所以塗飾牆又莫干切,,去33左
2661,換,明寒去,莫半,,鏝,,上同又鏝刀工人器,所以塗飾牆又莫干切,去33左
2661,換,明寒去,莫半,,謾,,欺也又莫干切,,去33左
2662,換,幫寒去,博慢,博漫,半,,物中分也博漫切七,,去33左
2662,換,幫寒去,博慢,博漫,絆,,羈絆,,去33左
2662,換,幫寒去,博慢,博漫,靽,,上同,羈絆,去33左
2662,換,幫寒去,博慢,博漫,姅,,傷孕,,去33左
2662,換,幫寒去,博慢,博漫,𩢔,,𩢔䮗馬行,,去33左
2662,換,幫寒去,博慢,博漫,㪵,,五升,,去33左
2662,換,幫寒去,博慢,博漫,𠯘,,𠯘喭失容,,去33左
2663,換,滂寒去,普半,,判,,剖判又分也普半切八,,去33左
2663,換,滂寒去,普半,,泮,,泮宮禮記作頖,,去33左
2663,換,滂寒去,普半,,頖,,見上注,泮宮禮記作頖,去33左
2663,換,滂寒去,普半,,沜,,水涯,,去33左
2663,換,滂寒去,普半,,眫,胖,牲之半體,,去33左
2663,換,滂寒去,普半,,姅,,傷孕又音半,,去33左
2663,換,滂寒去,普半,,冸,,冰散,,去33左
2663,換,滂寒去,普半,,牉,,牉合夫婦也本亦作判周禮云媒氏掌萬民之判,,去33左
2664,換,並寒去,薄半,,叛,,奔他國薄半切四,,去33左
2664,換,並寒去,薄半,,𡞟,,㛶𡞟無宜適也,,去33左
2664,換,並寒去,薄半,,畔,,田界也,,去33左
2664,換,並寒去,薄半,,伴,,伴奐見詩,,去33左
2665,換,泥合寒去,奴亂,,偄,,偄弱也奴亂切五,,去33左
2665,換,泥合寒去,奴亂,,愞,,上同,偄弱也奴亂切五,去33左
2665,換,泥合寒去,奴亂,,稬,,稻稬也,,去33左
2665,換,泥合寒去,奴亂,,渜,,浴餘汁也,,去33左
2665,換,泥合寒去,奴亂,,𪋐,,說文曰鹿麛也,,去33左
2666,換,從合寒去,在玩,,攅,攢,聚也在玩切一,,去33左
2667,換,溪合寒去,口喚,,䥗,,燒鐵炙也口喚切二,,去33左
2667,換,溪合寒去,口喚,,䲌,,魚撞罩聲,,去33左
2668,諫,見開刪去,古晏,,諫,,諫諍直言以悟人也又姓風俗通云漢有治書侍御史諫忠古晏切三,,去33左
2668,諫,見開刪去,古晏,,㵎,澗,溝澗爾雅曰山夾水澗亦作磵𡼏,,去33左
2668,諫,見開刪去,古晏,,鐗,鐧,車閒鐵也,,去33左
2669,諫,疑開刪去,五晏,,鴈,,禮曰孟春之月鴻鴈來賓白虎通曰贄用鴈者取其隨時五晏切六,,去34右
2669,諫,疑開刪去,五晏,,鳫,,上同,禮曰孟春之月鴻鴈來賓白虎通曰贄用鴈者取其隨時五晏切六,去34右
2669,諫,疑開刪去,五晏,,雁,,鳥也出說文,,去34右
2669,諫,疑開刪去,五晏,,贗,,僞物,,去34右
2669,諫,疑開刪去,五晏,,偐,,上同,僞物,去34右
2669,諫,疑開刪去,五晏,,𤜵,,逐獸犬,,去34右
2670,諫,影開刪去,烏澗,,晏,,柔也天清也又晚也又姓左傳齊有晏氏代爲大夫烏澗切五,,去34右
2670,諫,影開刪去,烏澗,,騴,,馬尾白也,,去34右
2670,諫,影開刪去,烏澗,,䁙,,目相戲也,,去34右
2670,諫,影開刪去,烏澗,,鴳,,爾雅曰鳸鴳郭璞云今鴳雀,,去34右
2670,諫,影開刪去,烏澗,,鷃,,上同,爾雅曰鳸鴳郭璞云今鴳雀,去34右
2671,諫,生開刪去,所晏,,訕,,謗也所晏切又所攀切七,,去34右
2671,諫,生開刪去,所晏,,汕,,魚乘水上,,去34右
2671,諫,生開刪去,所晏,,狦,,獸名似狼說文曰惡健犬也,,去34右
2671,諫,生開刪去,所晏,,𦌔,,取魚網也,,去34右
2671,諫,生開刪去,所晏,,疝,,病也又所姦切,,去34右
2671,諫,生開刪去,所晏,,柵,,籬柵又又革切,,去34右
2671,諫,生開刪去,所晏,,䴮,,餅麴,,去34右
2672,諫,匣開刪去,下晏,,骭,,脛骨下晏切又音旰二,,去34右
2672,諫,匣開刪去,下晏,,娨,,慢也,,去34右
2673,諫,明刪去,謨晏,,慢,,怠也倨也易也俗作𢢔謨晏切五,,去34右
2673,諫,明刪去,謨晏,,嫚,,侮易,,去34右
2673,諫,明刪去,謨晏,,謾,,欺謾,,去34右
2673,諫,明刪去,謨晏,,縵,,緩縵,,去34右
2673,諫,明刪去,謨晏,,㾺,,牛馬病又莫駕切,,去34右
2674,諫,影合刪去,烏患,,綰,,鉤繫烏患切三,,去34右
2674,諫,影合刪去,烏患,,贃,,支財貨出文字指歸,,去34右
2674,諫,影合刪去,烏患,,𩈬,,面曲皃,,去34右
2675,諫,匣合刪去,胡慣,,患,,病也亦禍也憂也惡也苦也又姓出何氏姓苑胡慣切九,,去34右
2675,諫,匣合刪去,胡慣,,𢠶,,古文,病也亦禍也憂也惡也苦也又姓出何氏姓苑胡慣切九,去34右
2675,諫,匣合刪去,胡慣,,擐,,擐甲,,去34右
2675,諫,匣合刪去,胡慣,,宦,,仕宦亦閹宦又學也左傳云宦三年矣,,去34右
2675,諫,匣合刪去,胡慣,,轘,,車裂人又音還,,去34右
2675,諫,匣合刪去,胡慣,,豢,,穀養畜又牛馬曰芻犬豕曰豢,,去34右
2675,諫,匣合刪去,胡慣,,䍺,,獸名似羊無口出山海經,,去34右
2675,諫,匣合刪去,胡慣,,槵,,無槵木名,,去34右
2675,諫,匣合刪去,胡慣,,繯,,縞文,,去34右
2676,諫,見合刪去,古患,,慣,,習也古患切六,,去34右
2676,諫,見合刪去,古患,,丱,,𩮰角也幼稚也,,去34右
2676,諫,見合刪去,古患,,摜,,摜帶,,去34右
2676,諫,見合刪去,古患,,倌,,主駕官也又音官,,去34右
2676,諫,見合刪去,古患,,串,,穿也習也,,去34右
2676,諫,見合刪去,古患,,矔,,矔眮轉目,,去34右
2677,諫,生合刪去,生患,,㝈,,雙生子亦作孿生患切又所眷切二,,去34右
2677,諫,生合刪去,生患,,涮,,涮洗也,,去34右
2678,諫,初合刪去,初患,,篡,,奪也逆也初患切一,,去34右
2679,諫,疑合刪去,五患,,薍,,菼薍五患切一,,去34右
2680,諫,崇開刪去,士諫,,輚,,臥車又寢車亦作轏士諫切五,,去34右
2680,諫,崇開刪去,士諫,,棧,,木棧道又士限切,,去34右
2680,諫,崇開刪去,士諫,,虥,,虎淺毛又士限切,,去34右
2680,諫,崇開刪去,士諫,,𧮺,,谷在上艾,,去34右
2680,諫,崇開刪去,士諫,,䗃,,馬䗃蟲名,,去34右
2681,諫,滂刪去,普患,,襻,,衣襻普患切一,,去34右
2682,諫,孃合刪去,女患,,奻,,訟也女患切一,,去34右
2683,諫,初開刪去,初鴈,,鏟,,削木器又初限切,,去34右
2683,諫,初開刪去,初鴈,,䴼,,穀麥䴼也,,去34右
2683,諫,初開刪去,初鴈,,羼,,羊相閒也初鴈切三,,去34右
2684,諫,徹開刪去,丑晏,,㬄,,赤色也丑晏切三,,去34右
2684,諫,徹開刪去,丑晏,,㾺,,牛馬病,,去34右
2685,襇,見開山去,古莧,,襉,襇,襇裙古莧切六,,去34左
2685,襇,見開山去,古莧,,𤜵,,逐虎犬,,去34左
2685,襇,見開山去,古莧,,閒,間,廁也瘳也代也送也迭也隔也又音平聲,,去34左
2685,襇,見開山去,古莧,,覵,覸,視也,,去34左
2685,襇,見開山去,古莧,,𨣇,𨣉,醎也,,去34左
2685,襇,見開山去,古莧,,𧙧,,古衣,,去34左
2686,襇,匣開山去,侯襇,,莧,,菜名侯襇切三,,去34左
2686,襇,匣開山去,侯襇,,藖,,莝餘,,去34左
2686,襇,匣開山去,侯襇,,粯,,粉頭粯子,,去34左
2687,襇,並山去,蒲莧,,瓣,,瓜瓠瓣也蒲莧切五,,去34左
2687,襇,並山去,蒲莧,,辨,,具也周禮曰以辨民器又步免切,,去34左
2687,襇,並山去,蒲莧,,辦,,俗,具也周禮曰以辨民器又步免切,去34左
2687,襇,並山去,蒲莧,,釆,,說文云辨別也象獸指爪分別也,,去34左
2688,襇,滂山去,匹莧,,盼,,美目匹莧切二,,去34左
2688,襇,滂山去,匹莧,,𥌊,,小兒白眼視也,,去34左
2689,襇,匣合山去,胡辨,,幻,,幻化胡辨切一,,去34左
2690,襇,明山去,亡莧,,蔄,,人姓亡莧切一,,去34左
2691,襇,澄開山去,丈莧,,袒,,衣縫解又作䘺丈莧切三,,去34左
2691,襇,澄開山去,丈莧,,綻,,上同,衣縫解又作䘺丈莧切三,去34左
2691,襇,澄開山去,丈莧,,䋎,,補縫,,去34左
2692,襇,幫山去,晡幻,,扮,,打扮晡幻切一,,去34左
2693,襇,見合山去,古幻,,鰥,,鰥視古幻切一,,去34左
2694,霰,心開先去,蘇佃,,霰,,雨雪雜又作䨘𩆵釋名曰霰星也水雪相搏如星而散說文云霰稷雪也蘇佃切九,,去34左
2694,霰,心開先去,蘇佃,,䨘,,,雨雪雜又作䨘𩆵釋名曰霰星也水雪相搏如星而散說文云霰稷雪也蘇佃切九,去34左
2694,霰,心開先去,蘇佃,,𩆵,,並上同,雨雪雜又作䨘𩆵釋名曰霰星也水雪相搏如星而散說文云霰稷雪也蘇佃切九,去34左
2694,霰,心開先去,蘇佃,,㪇,,散也,,去34左
2694,霰,心開先去,蘇佃,,𢊰,,舍也亦作𪎘,,去34左
2694,霰,心開先去,蘇佃,,先,,先後猶娣姒又姓出河東又蘇前切,,去34左
2694,霰,心開先去,蘇佃,,汛,,灑汛又所隘息進二切,,去34左
2694,霰,心開先去,蘇佃,,軐,,轉軐車迹,,去34左
2694,霰,心開先去,蘇佃,,𥰳,,紡𥰳也,,去34左
2695,霰,清開先去,倉甸,,蒨,,草盛倉甸切十三,,去34左
2695,霰,清開先去,倉甸,,茜,,草名可染絳色,,去34左
2695,霰,清開先去,倉甸,,輤,,載柩車蓋大夫以布士以葦席,,去34左
2695,霰,清開先去,倉甸,,綪,,青赤色,,去34左
2695,霰,清開先去,倉甸,,倩,,倩利又巧笑皃,,去34左
2695,霰,清開先去,倉甸,,芊,,芊菄草木相雜皃,,去34左
2695,霰,清開先去,倉甸,,䛹,,䛹數,,去34左
2695,霰,清開先去,倉甸,,棈,,木名,,去34左
2695,霰,清開先去,倉甸,,𢂺,,䛹當音絢也又幧頭,,去34左
2695,霰,清開先去,倉甸,,𧚫,,𧛸也,,去34左
2695,霰,清開先去,倉甸,,䍎,,紡錘說文曰瓦器也又七鈍切,,去34左
2695,霰,清開先去,倉甸,,䑶,,輕舟,,去34左
2695,霰,清開先去,倉甸,,篟,,青竹,,去34左
2696,霰,曉合先去,許縣,,絢,,文彩皃許縣切八,,去34左
2696,霰,曉合先去,許縣,,絃,,上同,文彩皃許縣切八,去34左
2696,霰,曉合先去,許縣,,敻,,營求也又休娉切,,去34左
2696,霰,曉合先去,許縣,,眴,,目動又音舜,,去34左
2696,霰,曉合先去,許縣,,駽,,青驪馬也,,去34左
2696,霰,曉合先去,許縣,,𧾣,,走皃,,去34左
2696,霰,曉合先去,許縣,,㧦,,擊也,,去34左
2696,霰,曉合先去,許縣,,讂,,流言有所求也又古縣切,,去34左
2697,霰,匣合先去,黃練,,縣,,郡縣也釋名曰縣懸也懸於郡也古作寰楚莊王滅陳爲縣縣名自此始也又姓孔子門人縣單父黃練切十五,,去34左
2697,霰,匣合先去,黃練,,寰,,古文,郡縣也釋名曰縣懸也懸於郡也古作寰楚莊王滅陳爲縣縣名自此始也又姓孔子門人縣單父黃練切十五,去35右
2697,霰,匣合先去,黃練,,袨,,好衣,,去35右
2697,霰,匣合先去,黃練,,眩,,瞑眩書曰若藥弗瞑眩厥疾弗瘳,,去35右
2697,霰,匣合先去,黃練,,炫,,明也火光也,,去35右
2697,霰,匣合先去,黃練,,衒,,自媒,,去35右
2697,霰,匣合先去,黃練,,𧗳,,上同,自媒,去35右
2697,霰,匣合先去,黃練,,䝮,,行䝮賣,,去35右
2697,霰,匣合先去,黃練,,贙,,獸名又音泫,,去35右
2697,霰,匣合先去,黃練,,𩑹,,顋後,,去35右
2697,霰,匣合先去,黃練,,迿,,出表辝,,去35右
2697,霰,匣合先去,黃練,,姰,,狂也又相倫切,,去35右
2697,霰,匣合先去,黃練,,玹,,玉名,,去35右
2697,霰,匣合先去,黃練,,䀏,,目搖,,去35右
2697,霰,匣合先去,黃練,,眴,,上同,目搖,去35右
2698,霰,見合先去,古縣,,睊,,視皃古縣切十一,,去35右
2698,霰,見合先去,古縣,,讂,,流言,,去35右
2698,霰,見合先去,古縣,,瓹,,盆底孔,,去35右
2698,霰,見合先去,古縣,,䣺,,說文曰𨢌酒也𨢌音歷,,去35右
2698,霰,見合先去,古縣,,𦌾,,鳥羅,,去35右
2698,霰,見合先去,古縣,,罥,,綰也,,去35右
2698,霰,見合先去,古縣,,懁,,急性,,去35右
2698,霰,見合先去,古縣,,䡓,,車搖,,去35右
2698,霰,見合先去,古縣,,獧,,躍也,,去35右
2698,霰,見合先去,古縣,,狷,,急也又音絹,,去35右
2698,霰,見合先去,古縣,,㢾,,𩪧也,,去35右
2699,霰,定開先去,堂練,,電,,陰陽激曜釋名曰電殄也乍見則殄滅也堂練切十八,,去35右
2699,霰,定開先去,堂練,,殿,,宮殿風俗通曰殿堂象東井形刻爲荷菱荷菱水物所以厭火又都甸切,,去35右
2699,霰,定開先去,堂練,,奠,,設奠禮注云薦也陳也書傳云定也,,去35右
2699,霰,定開先去,堂練,,畋,,平皃,,去35右
2699,霰,定開先去,堂練,,澱,,澱滓亦藍澱也,,去35右
2699,霰,定開先去,堂練,,淀,,陂淀泊屬,,去35右
2699,霰,定開先去,堂練,,甸,,郊甸書曰五百里甸服,,去35右
2699,霰,定開先去,堂練,,佃,,營田,,去35右
2699,霰,定開先去,堂練,,鈿,,寶鈿以寶飾器又音田,,去35右
2699,霰,定開先去,堂練,,闐,,于闐國在西域或作窴又音田,,去35右
2699,霰,定開先去,堂練,,涏,,美好皃,,去35右
2699,霰,定開先去,堂練,,𪑩,,藍𪑩染者也,,去35右
2699,霰,定開先去,堂練,,塡,填,塞填,,去35右
2699,霰,定開先去,堂練,,窴,,上同,塞填,去35右
2699,霰,定開先去,堂練,,壂,,堂基,,去35右
2699,霰,定開先去,堂練,,㞟,,偫也又音頂,,去35右
2699,霰,定開先去,堂練,,𡱂,,髀也,,去35右
2699,霰,定開先去,堂練,,𧽍,,走也,,去35右
2700,霰,透開先去,他甸,,瑱,,玉名說文曰以玉充耳也詩曰玉之瑱也他甸切又音田四,,去35右
2700,霰,透開先去,他甸,,顚,顛,上同,玉名說文曰以玉充耳也詩曰玉之瑱也他甸切又音田四,去35右
2700,霰,透開先去,他甸,,滇,,滇㴐大水又音田,,去35右
2700,霰,透開先去,他甸,,睼,,迎視又音啼,,去35右
2701,霰,來開先去,郎甸,,練,,白練又姓何氏姓苑云南康人郎甸切十五,,去35右
2701,霰,來開先去,郎甸,,浰,,水疾流皃,,去35右
2701,霰,來開先去,郎甸,,鍊,,鍊金,,去35右
2701,霰,來開先去,郎甸,,揀,,揀擇,,去35右
2701,霰,來開先去,郎甸,,楝,,木名鵷鶵食其實,,去35右
2701,霰,來開先去,郎甸,,㼑,,瓜㼑,,去35右
2701,霰,來開先去,郎甸,,鰊,,魚名似鱦,,去35右
2701,霰,來開先去,郎甸,,僆,,雞未成也,,去35右
2701,霰,來開先去,郎甸,,萰,,草名,,去35右
2701,霰,來開先去,郎甸,,堜,,堜塘墟名在吳郡,,去35右
2701,霰,來開先去,郎甸,,湅,,熟絲也周禮曰㡛氏湅絲,,去35右
2701,霰,來開先去,郎甸,,𣿊,,熟𣿊,,去35右
2701,霰,來開先去,郎甸,,㪝,,搥打物也,,去35右
2701,霰,來開先去,郎甸,,𣞰,,䉛蠶,,去35右
2701,霰,來開先去,郎甸,,𤗛,,木解理也,,去35右
2702,霰,見開先去,古電,,見,,視也又姓出姓苑古電切又胡電切二,,去35右
2702,霰,見開先去,古電,,鋻,,鋻鐵,,去35右
2703,霰,泥開先去,奴甸,,晛,,日光奴甸切四,,去35右
2703,霰,泥開先去,奴甸,,㬗,,上同,日光奴甸切四,去35右
2703,霰,泥開先去,奴甸,,㜣,,姓也,,去35右
2703,霰,泥開先去,奴甸,,㲽,,說文曰水也,,去35右
2704,霰,溪開先去,苦甸,,俔,,罄也譬也苦甸切八,,去35左
2704,霰,溪開先去,苦甸,,牽,,牽挽也又苦堅切,,去35左
2704,霰,溪開先去,苦甸,,菣,,爾雅曰蒿菣又去刃切,,去35左
2704,霰,溪開先去,苦甸,,蜆,,爾雅曰蜆縊女郭璞曰小黑蟲赤頭喜自經故曰縊女又音哯,,去35左
2704,霰,溪開先去,苦甸,,㯠,,橫㯠木,,去35左
2704,霰,溪開先去,苦甸,,涀,,水名,,去35左
2704,霰,溪開先去,苦甸,,汧,,泉出不流,,去35左
2704,霰,溪開先去,苦甸,,䵖,,穄也又口典切,,去35左
2705,霰,匣開先去,胡甸,,見,,露也胡甸切四,,去35左
2705,霰,匣開先去,胡甸,,現,,俗,露也胡甸切四,去35左
2705,霰,匣開先去,胡甸,,涀,,水名,,去35左
2705,霰,匣開先去,胡甸,,𨘇,,無違,,去35左
2706,霰,疑開先去,吾甸,,硯,,筆硯釋名云硯研也研墨使和濡也吾甸切六,,去35左
2706,霰,疑開先去,吾甸,,研,,磨研又音平聲,,去35左
2706,霰,疑開先去,吾甸,,𨁍,,行不正也,,去35左
2706,霰,疑開先去,吾甸,,𤜵,,逐虎犬也,,去35左
2706,霰,疑開先去,吾甸,,豜,,爾雅云麕絕有力豜,,去35左
2706,霰,疑開先去,吾甸,,趼,,趼骨,,去35左
2707,霰,影開先去,於甸,,宴,,安也息也於甸切十三,,去35左
2707,霰,影開先去,於甸,,驠,,馬名,,去35左
2707,霰,影開先去,於甸,,燕,,說文云玄鳥也作巢避戊己,,去35左
2707,霰,影開先去,於甸,,鷰,,俗今通用,說文云玄鳥也作巢避戊己,去35左
2707,霰,影開先去,於甸,,醼,,醼飲周禮云以饗燕之禮親四方之賓客詩云鹿鳴燕羣臣嘉賓也古無酉今通用亦作宴,,去35左
2707,霰,影開先去,於甸,,讌,,讌會本亦同上,醼飲周禮云以饗燕之禮親四方之賓客詩云鹿鳴燕羣臣嘉賓也古無酉今通用亦作宴,去35左
2707,霰,影開先去,於甸,,嬿,,嬿婉並也又於典切,,去35左
2707,霰,影開先去,於甸,,嚥,,吞也,,去35左
2707,霰,影開先去,於甸,,咽,,上同,吞也,去35左
2707,霰,影開先去,於甸,,㬫,,星無雲出說文,,去35左
2707,霰,影開先去,於甸,,溎,,大水皃,,去35左
2707,霰,影開先去,於甸,,酀,,邑名,,去35左
2707,霰,影開先去,於甸,,𥉛,,視也或作𥍂,,去35左
2708,霰,精開先去,作甸,,薦,,薦席又薦進也說文曰獸之所食艸古者神人以廌遺黃帝帝曰何食何處曰食薦夏處川澤冬處松柏又姓出姓苑作甸切廌丈買切二,,去35左
